cust_id,city,total_spend,spend_tier
1015,Sharjah,9548.06,Medium
4642,Dubai,9546.81,Medium
4155,Abu Dhabi,9546.60,Medium
2331,Dubai,9546.17,Medium
376,Dubai,9539.60,Medium
945,Dubai,9537.92,Medium
2006,Dubai,9535.44,Medium
2364,Dubai,9535.17,Medium
2733,Dubai,9533.79,Medium
1137,Dubai,9533.38,Medium
2075,Dubai,9533.21,Medium
518,Dubai,9532.81,Medium
1455,Sharjah,9530.85,Medium
557,Sharjah,9530.30,Medium
2371,Dubai,9527.90,Medium
1013,Dubai,9527.57,Medium
4932,Sharjah,9526.98,Medium
3556,Dubai,9524.81,Medium
1155,Dubai,9524.71,Medium
2504,Abu Dhabi,9522.10,Medium
3291,Dubai,9520.83,Medium
1222,Abu Dhabi,9519.62,Medium
3177,Abu Dhabi,9519.37,Medium
3915,Dubai,9519.31,Medium
2274,Sharjah,9519.28,Medium
2545,Dubai,9518.03,Medium
1042,Sharjah,9517.64,Medium
1717,Abu Dhabi,9515.21,Medium
1972,Abu Dhabi,9514.96,Medium
2997,Dubai,9513.27,Medium
1065,Sharjah,9512.20,Medium
2681,Dubai,9512.03,Medium
4696,Abu Dhabi,9510.56,Medium
1240,Sharjah,9510.49,Medium
1617,Dubai,9510.27,Medium
3998,Dubai,9509.54,Medium
2466,Dubai,9509.35,Medium
3886,Dubai,9507.24,Medium
1823,Dubai,9505.07,Medium
2767,Dubai,9503.60,Medium
3060,Sharjah,9501.60,Medium
2388,Dubai,9501.53,Medium
2401,Abu Dhabi,9501.20,Medium
3067,Abu Dhabi,9496.05,Medium
4614,Abu Dhabi,9495.16,Medium
2377,Dubai,9495.01,Medium
3031,Abu Dhabi,9492.99,Medium
473,Dubai,9492.76,Medium
1446,Abu Dhabi,9491.87,Medium
3800,Sharjah,9491.22,Medium
4896,Abu Dhabi,9489.58,Medium
1605,Dubai,9488.71,Medium
4716,Sharjah,9488.58,Medium
1662,Dubai,9487.79,Medium
3638,Abu Dhabi,9486.10,Medium
4161,Dubai,9485.77,Medium
4708,Dubai,9485.14,Medium
1040,Abu Dhabi,9483.83,Medium
3276,Dubai,9483.14,Medium
110,Dubai,9481.48,Medium
1392,Dubai,9481.30,Medium
1709,Dubai,9478.93,Medium
2605,Dubai,9478.25,Medium
2539,Dubai,9476.98,Medium
1237,Dubai,9470.71,Medium
864,Abu Dhabi,9470.61,Medium
1953,Sharjah,9470.26,Medium
1725,Abu Dhabi,9469.80,Medium
2873,Abu Dhabi,9469.35,Medium
172,Dubai,9469.03,Medium
1872,Dubai,9468.87,Medium
583,Abu Dhabi,9468.43,Medium
277,Abu Dhabi,9466.69,Medium
2769,Abu Dhabi,9463.29,Medium
774,Dubai,9462.67,Medium
1917,Sharjah,9461.87,Medium
4884,Dubai,9461.60,Medium
4686,Dubai,9461.02,Medium
3097,Dubai,9457.39,Medium
1870,Abu Dhabi,9455.77,Medium
3142,Dubai,9453.34,Medium
2139,Abu Dhabi,9453.15,Medium
2091,Dubai,9452.72,Medium
1770,Abu Dhabi,9446.32,Medium
2207,Abu Dhabi,9444.44,Medium
4581,Dubai,9444.20,Medium
4799,Dubai,9443.03,Medium
1849,Dubai,9441.89,Medium
321,Abu Dhabi,9438.41,Medium
4549,Abu Dhabi,9438.36,Medium
4543,Abu Dhabi,9438.36,Medium
4661,Dubai,9437.90,Medium
4499,Dubai,9436.20,Medium
1067,Abu Dhabi,9436.10,Medium
3802,Dubai,9435.64,Medium
3576,Sharjah,9434.64,Medium
3923,Abu Dhabi,9434.00,Medium
1241,Abu Dhabi,9433.31,Medium
1204,Abu Dhabi,9433.04,Medium
3775,Sharjah,9431.62,Medium
3659,Dubai,9430.41,Medium
4005,Dubai,9430.06,Medium
1272,Dubai,9429.18,Medium
534,Abu Dhabi,9427.95,Medium
320,Abu Dhabi,9426.80,Medium
3367,Abu Dhabi,9426.48,Medium
868,Sharjah,9424.15,Medium
62,Sharjah,9419.86,Medium
1356,Sharjah,9415.43,Medium
1383,Abu Dhabi,9413.36,Medium
2546,Sharjah,9410.50,Medium
4408,Dubai,9408.61,Medium
3055,Abu Dhabi,9405.62,Medium
3166,Dubai,9405.13,Medium
2822,Dubai,9404.62,Medium
1306,Abu Dhabi,9400.49,Medium
3106,Abu Dhabi,9398.48,Medium
3213,Sharjah,9398.25,Medium
2654,Abu Dhabi,9398.07,Medium
479,Abu Dhabi,9397.16,Medium
1186,Sharjah,9395.44,Medium
4650,Sharjah,9394.32,Medium
619,Dubai,9392.26,Medium
4207,Dubai,9391.99,Medium
2378,Abu Dhabi,9391.77,Medium
2712,Dubai,9388.75,Medium
4109,Sharjah,9388.06,Medium
2322,Dubai,9386.69,Medium
2281,Abu Dhabi,9384.95,Medium
2321,Dubai,9381.85,Medium
2430,Abu Dhabi,9380.41,Medium
2761,Dubai,9377.05,Medium
1528,Dubai,9372.34,Medium
4363,Dubai,9371.61,Medium
2749,Dubai,9368.72,Medium
740,Abu Dhabi,9367.70,Medium
1636,Dubai,9367.26,Medium
2996,Abu Dhabi,9366.11,Medium
3552,Abu Dhabi,9365.47,Medium
4693,Dubai,9365.06,Medium
309,Dubai,9363.41,Medium
1220,Dubai,9363.17,Medium
3218,Sharjah,9363.06,Medium
1567,Abu Dhabi,9362.89,Medium
700,Dubai,9360.32,Medium
1999,Dubai,9360.14,Medium
1370,Dubai,9359.55,Medium
4381,Sharjah,9358.34,Medium
422,Dubai,9357.36,Medium
956,Dubai,9356.07,Medium
3302,Dubai,9354.92,Medium
1018,Sharjah,9353.74,Medium
141,Dubai,9353.70,Medium
2872,Dubai,9351.33,Medium
1563,Sharjah,9351.29,Medium
2490,Sharjah,9351.27,Medium
2566,Dubai,9351.08,Medium
3862,Abu Dhabi,9349.58,Medium
1811,Dubai,9346.81,Medium
217,Abu Dhabi,9344.11,Medium
1105,Dubai,9343.41,Medium
3039,Abu Dhabi,9342.80,Medium
4062,Abu Dhabi,9342.33,Medium
4162,Abu Dhabi,9339.29,Medium
3561,Dubai,9339.25,Medium
2391,Abu Dhabi,9336.99,Medium
2148,Dubai,9335.15,Medium
1060,Abu Dhabi,9331.52,Medium
266,Dubai,9329.17,Medium
1620,Abu Dhabi,9329.14,Medium
575,Dubai,9326.13,Medium
3622,Dubai,9325.17,Medium
2864,Dubai,9325.09,Medium
2053,Sharjah,9324.94,Medium
3827,Dubai,9324.41,Medium
3702,Dubai,9321.45,Medium
3888,Dubai,9319.90,Medium
280,Dubai,9319.14,Medium
2904,Dubai,9318.49,Medium
3939,Dubai,9317.59,Medium
703,Sharjah,9317.10,Medium
3375,Sharjah,9316.81,Medium
4656,Dubai,9316.03,Medium
815,Sharjah,9315.79,Medium
3892,Dubai,9313.74,Medium
3948,Dubai,9313.01,Medium
2389,Dubai,9309.59,Medium
3751,Dubai,9307.60,Medium
179,Sharjah,9305.51,Medium
221,Dubai,9304.07,Medium
900,Dubai,9303.42,Medium
4837,Dubai,9300.74,Medium
3418,Dubai,9299.06,Medium
3422,Abu Dhabi,9298.74,Medium
4556,Dubai,9297.66,Medium
1768,Abu Dhabi,9295.22,Medium
2865,Dubai,9293.57,Medium
382,Dubai,9290.57,Medium
1229,Abu Dhabi,9289.59,Medium
3190,Dubai,9289.19,Medium
2875,Abu Dhabi,9286.57,Medium
3571,Sharjah,9286.29,Medium
4634,Dubai,9285.76,Medium
297,Abu Dhabi,9283.37,Medium
4820,Abu Dhabi,9283.24,Medium
1737,Abu Dhabi,9282.87,Medium
2215,Abu Dhabi,9280.14,Medium
2686,Sharjah,9280.13,Medium
4542,Abu Dhabi,9279.63,Medium
2395,Dubai,9278.21,Medium
2950,Sharjah,9277.90,Medium
2725,Dubai,9277.81,Medium
4423,Dubai,9277.55,Medium
4722,Abu Dhabi,9276.25,Medium
2972,Sharjah,9274.28,Medium
2040,Abu Dhabi,9272.74,Medium
2484,Sharjah,9271.91,Medium
2690,Dubai,9271.36,Medium
4880,Sharjah,9270.41,Medium
4386,Dubai,9269.83,Medium
3917,Abu Dhabi,9268.00,Medium
1719,Dubai,9267.21,Medium
995,Dubai,9265.01,Medium
861,Abu Dhabi,9261.59,Medium
69,Dubai,9261.10,Medium
1004,Dubai,9260.74,Medium
4676,Abu Dhabi,9258.32,Medium
3457,Dubai,9256.80,Medium
2179,Dubai,9256.37,Medium
4160,Abu Dhabi,9255.57,Medium
689,Sharjah,9254.35,Medium
3115,Sharjah,9253.64,Medium
1207,Dubai,9250.93,Medium
4833,Dubai,9246.26,Medium
3511,Sharjah,9240.45,Medium
3540,Dubai,9236.03,Medium
3719,Abu Dhabi,9234.57,Medium
4501,Dubai,9231.00,Medium
21,Abu Dhabi,9230.98,Medium
3709,Sharjah,9229.98,Medium
4339,Abu Dhabi,9229.42,Medium
2559,Sharjah,9227.08,Medium
1286,Sharjah,9226.93,Medium
2810,Dubai,9226.31,Medium
573,Dubai,9226.11,Medium
3525,Abu Dhabi,9226.08,Medium
4346,Dubai,9224.75,Medium
1859,Dubai,9224.49,Medium
576,Dubai,9224.04,Medium
2836,Dubai,9223.60,Medium
429,Sharjah,9223.32,Medium
2471,Abu Dhabi,9220.15,Medium
3349,Sharjah,9219.46,Medium
79,Dubai,9217.79,Medium
2492,Abu Dhabi,9217.06,Medium
2496,Dubai,9213.79,Medium
3503,Dubai,9213.38,Medium
1008,Abu Dhabi,9210.43,Medium
982,Sharjah,9208.73,Medium
1979,Sharjah,9205.95,Medium
3927,Sharjah,9205.22,Medium
3459,Dubai,9202.75,Medium
4452,Dubai,9201.57,Medium
392,Sharjah,9201.30,Medium
4948,Dubai,9199.27,Medium
2607,Dubai,9199.13,Medium
2753,Abu Dhabi,9198.94,Medium
523,Abu Dhabi,9197.67,Medium
322,Dubai,9197.07,Medium
2696,Dubai,9196.70,Medium
3309,Dubai,9195.72,Medium
4990,Dubai,9195.69,Medium
1043,Abu Dhabi,9195.25,Medium
4242,Abu Dhabi,9195.24,Medium
2732,Sharjah,9192.32,Medium
3542,Dubai,9190.67,Medium
4445,Sharjah,9188.66,Medium
2494,Dubai,9184.22,Medium
3629,Dubai,9182.58,Medium
2554,Dubai,9180.45,Medium
2467,Dubai,9178.91,Medium
925,Sharjah,9177.96,Medium
1436,Dubai,9177.85,Medium
2888,Dubai,9176.14,Medium
3686,Dubai,9176.11,Medium
1547,Sharjah,9175.00,Medium
4752,Dubai,9174.88,Medium
4532,Abu Dhabi,9174.58,Medium
1630,Dubai,9174.36,Medium
7,Abu Dhabi,9174.12,Medium
2530,Sharjah,9172.25,Medium
1092,Abu Dhabi,9171.69,Medium
2130,Dubai,9171.36,Medium
3745,Sharjah,9169.84,Medium
1288,Dubai,9169.50,Medium
3590,Dubai,9168.82,Medium
4053,Dubai,9167.15,Medium
4940,Dubai,9165.65,Medium
778,Dubai,9162.40,Medium
2398,Sharjah,9159.14,Medium
855,Dubai,9158.43,Medium
2080,Abu Dhabi,9157.98,Medium
4591,Dubai,9155.90,Medium
3967,Sharjah,9155.13,Medium
2519,Dubai,9153.43,Medium
103,Abu Dhabi,9153.11,Medium
3677,Dubai,9150.28,Medium
918,Sharjah,9149.68,Medium
1973,Abu Dhabi,9148.40,Medium
3259,Sharjah,9148.12,Medium
3621,Dubai,9147.49,Medium
3608,Dubai,9147.25,Medium
1670,Dubai,9146.77,Medium
1722,Abu Dhabi,9146.17,Medium
1055,Dubai,9145.78,Medium
274,Dubai,9136.98,Medium
1735,Dubai,9134.24,Medium
3619,Abu Dhabi,9133.55,Medium
171,Dubai,9132.01,Medium
3635,Sharjah,9128.46,Medium
2658,Abu Dhabi,9128.05,Medium
254,Sharjah,9127.06,Medium
4931,Dubai,9125.79,Medium
4150,Sharjah,9124.29,Medium
4706,Dubai,9123.43,Medium
641,Abu Dhabi,9121.70,Medium
1790,Abu Dhabi,9120.98,Medium
1640,Dubai,9120.49,Medium
793,Dubai,9118.63,Medium
4749,Dubai,9115.89,Medium
3779,Sharjah,9114.01,Medium
1029,Dubai,9112.53,Medium
2356,Dubai,9110.77,Medium
2264,Dubai,9108.55,Medium
3866,Abu Dhabi,9108.01,Medium
4790,Dubai,9107.28,Medium
1937,Abu Dhabi,9105.95,Medium
2676,Dubai,9105.29,Medium
1024,Dubai,9104.18,Medium
4158,Dubai,9103.75,Medium
691,Dubai,9103.24,Medium
4489,Abu Dhabi,9100.39,Medium
3352,Dubai,9099.19,Medium
4585,Sharjah,9099.00,Medium
3559,Dubai,9097.82,Medium
3449,Dubai,9097.67,Medium
3906,Dubai,9095.68,Medium
608,Sharjah,9092.79,Medium
3953,Dubai,9092.36,Medium
4002,Dubai,9091.56,Medium
3121,Dubai,9089.90,Medium
896,Dubai,9088.62,Medium
2837,Abu Dhabi,9088.09,Medium
3934,Dubai,9086.77,Medium
4972,Dubai,9086.34,Medium
1802,Dubai,9084.74,Medium
4888,Dubai,9081.93,Medium
427,Sharjah,9081.47,Medium
1600,Dubai,9080.95,Medium
180,Abu Dhabi,9075.52,Medium
1381,Dubai,9074.58,Medium
2571,Dubai,9067.52,Medium
3382,Abu Dhabi,9066.63,Medium
2232,Abu Dhabi,9062.81,Medium
1185,Dubai,9062.16,Medium
1632,Sharjah,9062.13,Medium
1483,Dubai,9060.38,Medium
4517,Sharjah,9058.91,Medium
4171,Dubai,9057.04,Medium
2337,Abu Dhabi,9054.91,Medium
821,Abu Dhabi,9054.14,Medium
2034,Dubai,9053.41,Medium
1930,Dubai,9051.13,Medium
4825,Dubai,9050.60,Medium
3444,Dubai,9049.14,Medium
4603,Abu Dhabi,9048.20,Medium
3580,Dubai,9047.78,Medium
512,Dubai,9046.60,Medium
4998,Abu Dhabi,9045.97,Medium
294,Abu Dhabi,9044.71,Medium
3030,Dubai,9044.13,Medium
517,Sharjah,9043.94,Medium
4779,Sharjah,9043.03,Medium
4478,Dubai,9039.83,Medium
2206,Abu Dhabi,9039.01,Medium
4058,Sharjah,9037.68,Medium
1200,Dubai,9035.74,Medium
2752,Abu Dhabi,9035.72,Medium
1704,Dubai,9033.30,Medium
3159,Abu Dhabi,9031.60,Medium
3315,Dubai,9031.43,Medium
1874,Abu Dhabi,9030.83,Medium
1413,Sharjah,9030.73,Medium
2626,Dubai,9029.59,Medium
3747,Sharjah,9028.48,Medium
525,Abu Dhabi,9022.89,Medium
4690,Abu Dhabi,9022.25,Medium
3937,Abu Dhabi,9019.88,Medium
1559,Abu Dhabi,9019.64,Medium
1693,Abu Dhabi,9019.17,Medium
3573,Abu Dhabi,9018.09,Medium
4403,Abu Dhabi,9015.88,Medium
4609,Dubai,9015.63,Medium
829,Sharjah,9015.37,Medium
2707,Abu Dhabi,9015.03,Medium
3649,Abu Dhabi,9014.52,Medium
4548,Abu Dhabi,9013.86,Medium
48,Abu Dhabi,9012.46,Medium
4662,Sharjah,9011.75,Medium
993,Abu Dhabi,9009.50,Medium
500,Abu Dhabi,9009.36,Medium
3521,Dubai,9007.96,Medium
1322,Dubai,9006.47,Medium
3431,Abu Dhabi,9000.66,Medium
4401,Dubai,9000.08,Medium
78,Dubai,8999.07,Medium
3669,Dubai,8993.57,Medium
2845,Dubai,8992.93,Medium
3538,Dubai,8990.93,Medium
1199,Dubai,8990.83,Medium
1235,Abu Dhabi,8989.22,Medium
1805,Abu Dhabi,8986.95,Medium
225,Dubai,8984.78,Medium
3534,Dubai,8981.96,Medium
2402,Dubai,8980.59,Medium
2567,Abu Dhabi,8979.80,Medium
1532,Dubai,8979.32,Medium
318,Sharjah,8978.51,Medium
2909,Abu Dhabi,8977.67,Medium
600,Abu Dhabi,8975.89,Medium
1242,Sharjah,8975.22,Medium
1971,Dubai,8973.56,Medium
4611,Abu Dhabi,8973.07,Medium
1672,Abu Dhabi,8971.21,Medium
371,Dubai,8969.56,Medium
1827,Dubai,8968.69,Medium
452,Dubai,8963.21,Medium
269,Abu Dhabi,8958.80,Medium
3427,Abu Dhabi,8958.01,Medium
1181,Dubai,8955.61,Medium
1139,Dubai,8955.11,Medium
886,Dubai,8954.85,Medium
623,Sharjah,8954.49,Medium
2376,Dubai,8954.36,Medium
2090,Dubai,8951.85,Medium
2908,Sharjah,8949.77,Medium
643,Dubai,8948.75,Medium
1221,Dubai,8947.90,Medium
1262,Abu Dhabi,8937.60,Medium
4730,Dubai,8937.40,Medium
1965,Dubai,8936.62,Medium
3232,Dubai,8935.18,Medium
1774,Dubai,8932.37,Medium
43,Sharjah,8930.11,Medium
1732,Sharjah,8927.99,Medium
4214,Dubai,8927.79,Medium
998,Dubai,8927.19,Medium
4809,Dubai,8926.75,Medium
3833,Abu Dhabi,8926.21,Medium
2278,Abu Dhabi,8925.33,Medium
2181,Abu Dhabi,8921.41,Medium
4664,Dubai,8919.60,Medium
1464,Dubai,8919.52,Medium
3609,Abu Dhabi,8918.49,Medium
2455,Abu Dhabi,8917.36,Medium
4975,Sharjah,8915.81,Medium
595,Dubai,8913.67,Medium
2453,Sharjah,8913.42,Medium
4505,Sharjah,8912.09,Medium
4327,Dubai,8911.57,Medium
668,Abu Dhabi,8911.40,Medium
400,Dubai,8909.86,Medium
1927,Dubai,8909.70,Medium
562,Sharjah,8908.65,Medium
4765,Dubai,8899.07,Medium
638,Sharjah,8898.61,Medium
3191,Dubai,8898.53,Medium
4319,Dubai,8898.32,Medium
1135,Abu Dhabi,8893.79,Medium
674,Dubai,8893.22,Medium
1597,Dubai,8892.44,Medium
1427,Dubai,8890.79,Medium
936,Abu Dhabi,8887.57,Medium
697,Abu Dhabi,8883.74,Medium
3771,Dubai,8882.26,Medium
56,Dubai,8882.22,Medium
3646,Abu Dhabi,8882.10,Medium
4575,Sharjah,8881.59,Medium
2922,Abu Dhabi,8880.89,Medium
1905,Sharjah,8878.15,Medium
4370,Dubai,8877.41,Medium
3891,Dubai,8874.67,Medium
1920,Dubai,8874.48,Medium
4015,Dubai,8871.73,Medium
1438,Abu Dhabi,8870.66,Medium
747,Dubai,8869.53,Medium
4032,Abu Dhabi,8867.70,Medium
570,Dubai,8867.39,Medium
2931,Dubai,8861.73,Medium
2564,Abu Dhabi,8861.62,Medium
2256,Dubai,8861.15,Medium
2663,Dubai,8861.08,Medium
2216,Dubai,8860.67,Medium
1871,Dubai,8857.03,Medium
1014,Sharjah,8856.73,Medium
325,Abu Dhabi,8856.52,Medium
2299,Dubai,8851.01,Medium
3358,Dubai,8850.67,Medium
4571,Abu Dhabi,8849.83,Medium
1665,Dubai,8849.74,Medium
1098,Sharjah,8849.57,Medium
4528,Sharjah,8849.49,Medium
120,Sharjah,8848.79,Medium
3328,Abu Dhabi,8846.27,Medium
4387,Dubai,8841.14,Medium
4502,Dubai,8840.65,Medium
330,Dubai,8838.77,Medium
3902,Dubai,8838.49,Medium
2435,Dubai,8837.79,Medium
4434,Dubai,8834.77,Medium
497,Dubai,8834.77,Medium
3409,Abu Dhabi,8833.36,Medium
150,Abu Dhabi,8832.54,Medium
3269,Abu Dhabi,8831.76,Medium
3046,Dubai,8831.68,Medium
710,Abu Dhabi,8831.68,Medium
3404,Dubai,8831.22,Medium
216,Abu Dhabi,8827.91,Medium
2111,Dubai,8826.20,Medium
332,Dubai,8823.78,Medium
4185,Dubai,8823.68,Medium
2942,Abu Dhabi,8822.54,Medium
4797,Dubai,8822.53,Medium
3350,Dubai,8821.65,Medium
3320,Abu Dhabi,8819.87,Medium
335,Sharjah,8817.19,Medium
4996,Dubai,8816.79,Medium
1088,Dubai,8816.44,Medium
614,Dubai,8813.23,Medium
4099,Abu Dhabi,8812.80,Medium
2863,Abu Dhabi,8811.09,Medium
3811,Dubai,8809.79,Medium
4459,Dubai,8803.89,Medium
2960,Abu Dhabi,8801.54,Medium
4906,Dubai,8801.51,Medium
1146,Sharjah,8798.13,Medium
3674,Dubai,8797.90,Medium
3389,Sharjah,8797.18,Medium
1072,Sharjah,8794.71,Medium
846,Abu Dhabi,8793.42,Medium
676,Dubai,8789.95,Medium
256,Abu Dhabi,8787.98,Medium
3054,Dubai,8787.51,Medium
2175,Abu Dhabi,8785.51,Medium
388,Abu Dhabi,8784.79,Medium
4190,Abu Dhabi,8784.35,Medium
1302,Abu Dhabi,8783.83,Medium
2748,Abu Dhabi,8783.24,Medium
285,Dubai,8781.51,Medium
2047,Sharjah,8779.57,Medium
693,Dubai,8779.46,Medium
1079,Dubai,8779.44,Medium
1165,Dubai,8778.00,Medium
4254,Dubai,8775.17,Medium
1614,Sharjah,8772.74,Medium
478,Dubai,8772.74,Medium
3201,Dubai,8772.40,Medium
3497,Dubai,8771.56,Medium
4901,Abu Dhabi,8770.68,Medium
597,Dubai,8769.83,Medium
4843,Sharjah,8769.32,Medium
2697,Abu Dhabi,8764.75,Medium
1215,Abu Dhabi,8763.82,Medium
1863,Dubai,8762.04,Medium
924,Sharjah,8760.94,Medium
1596,Abu Dhabi,8755.36,Medium
848,Abu Dhabi,8753.70,Medium
145,Abu Dhabi,8753.38,Medium
1515,Dubai,8752.75,Medium
2606,Dubai,8751.81,Medium
125,Abu Dhabi,8750.92,Medium
1249,Dubai,8743.17,Medium
2651,Abu Dhabi,8741.26,Medium
577,Dubai,8738.30,Medium
471,Dubai,8735.78,Medium
4719,Dubai,8734.25,Medium
4218,Dubai,8733.17,Medium
2133,Abu Dhabi,8725.31,Medium
4663,Dubai,8719.41,Medium
1180,Abu Dhabi,8718.39,Medium
4359,Dubai,8717.95,Medium
1391,Abu Dhabi,8716.94,Medium
1399,Sharjah,8713.57,Medium
2920,Abu Dhabi,8713.23,Medium
345,Dubai,8708.82,Medium
554,Sharjah,8708.76,Medium
1978,Dubai,8708.01,Medium
1254,Sharjah,8706.33,Medium
4903,Dubai,8705.78,Medium
3639,Abu Dhabi,8701.27,Medium
547,Sharjah,8699.94,Medium
2724,Dubai,8699.72,Medium
1659,Dubai,8699.04,Medium
4845,Abu Dhabi,8695.22,Medium
3867,Dubai,8693.46,Medium
2562,Abu Dhabi,8684.41,Medium
2109,Abu Dhabi,8682.12,Medium
4781,Sharjah,8681.68,Medium
4573,Dubai,8679.10,Medium
2932,Dubai,8678.14,Medium
314,Dubai,8677.47,Medium
917,Dubai,8676.13,Medium
989,Dubai,8673.45,Medium
3101,Abu Dhabi,8672.26,Medium
2672,Dubai,8671.30,Medium
1967,Sharjah,8670.79,Medium
4608,Sharjah,8666.29,Medium
1271,Dubai,8665.76,Medium
1350,Sharjah,8664.34,Medium
3858,Dubai,8663.97,Medium
1658,Dubai,8663.31,Medium
2138,Dubai,8659.51,Medium
2660,Sharjah,8659.14,Medium
4274,Dubai,8656.81,Medium
139,Abu Dhabi,8656.21,Medium
161,Sharjah,8655.45,Medium
4646,Dubai,8653.68,Medium
2010,Abu Dhabi,8653.56,Medium
3946,Dubai,8651.91,Medium
860,Dubai,8651.88,Medium
4018,Dubai,8650.68,Medium
49,Dubai,8650.36,Medium
3504,Dubai,8649.66,Medium
1733,Abu Dhabi,8648.79,Medium
3111,Abu Dhabi,8648.42,Medium
1530,Abu Dhabi,8642.98,Medium
1903,Sharjah,8642.86,Medium
4056,Abu Dhabi,8640.64,Medium
1618,Dubai,8639.90,Medium
762,Sharjah,8638.52,Medium
4882,Dubai,8636.91,Medium
2746,Dubai,8635.25,Medium
1769,Abu Dhabi,8633.74,Medium
3526,Sharjah,8633.51,Medium
736,Dubai,8631.21,Medium
4923,Sharjah,8630.73,Medium
1922,Abu Dhabi,8630.18,Medium
32,Dubai,8625.45,Medium
176,Abu Dhabi,8625.45,Medium
3516,Abu Dhabi,8621.16,Medium
2498,Dubai,8619.68,Medium
2561,Dubai,8618.83,Medium
2532,Dubai,8616.65,Medium
1663,Abu Dhabi,8615.36,Medium
3158,Dubai,8615.32,Medium
3964,Dubai,8613.82,Medium
3518,Dubai,8613.01,Medium
3455,Sharjah,8612.92,Medium
3975,Sharjah,8606.17,Medium
1344,Dubai,8605.62,Medium
2558,Dubai,8604.02,Medium
1622,Dubai,8602.14,Medium
4020,Sharjah,8600.45,Medium
3750,Dubai,8599.80,Medium
2192,Sharjah,8599.58,Medium
3345,Dubai,8598.98,Medium
4089,Dubai,8595.91,Medium
65,Abu Dhabi,8594.32,Medium
2301,Sharjah,8594.10,Medium
1919,Sharjah,8591.63,Medium
1017,Sharjah,8590.14,Medium
2270,Sharjah,8581.64,Medium
1278,Abu Dhabi,8581.30,Medium
2203,Dubai,8581.03,Medium
3912,Abu Dhabi,8580.12,Medium
4835,Abu Dhabi,8579.20,Medium
3450,Dubai,8578.67,Medium
4083,Dubai,8577.95,Medium
2412,Sharjah,8577.47,Medium
1854,Abu Dhabi,8574.56,Medium
44,Abu Dhabi,8574.18,Medium
1783,Abu Dhabi,8573.79,Medium
1362,Abu Dhabi,8573.25,Medium
305,Dubai,8571.71,Medium
2063,Sharjah,8568.88,Medium
4486,Dubai,8568.13,Medium
4354,Abu Dhabi,8567.07,Medium
1607,Dubai,8565.63,Medium
3970,Abu Dhabi,8565.24,Medium
3312,Dubai,8561.22,Medium
3185,Dubai,8561.21,Medium
490,Dubai,8558.16,Medium
3663,Dubai,8558.08,Medium
2656,Dubai,8553.10,Medium
3204,Abu Dhabi,8552.74,Medium
2020,Abu Dhabi,8551.06,Medium
1603,Abu Dhabi,8549.76,Medium
2502,Dubai,8545.86,Medium
3094,Abu Dhabi,8545.21,Medium
4328,Sharjah,8544.32,Medium
844,Dubai,8537.64,Medium
4420,Abu Dhabi,8536.95,Medium
64,Abu Dhabi,8536.34,Medium
4285,Sharjah,8533.93,Medium
3173,Dubai,8533.39,Medium
3814,Sharjah,8531.73,Medium
1416,Sharjah,8531.22,Medium
299,Dubai,8530.48,Medium
4140,Dubai,8525.36,Medium
2375,Sharjah,8519.38,Medium
1899,Dubai,8518.07,Medium
3887,Abu Dhabi,8515.93,Medium
2032,Dubai,8511.31,Medium
3096,Dubai,8507.21,Medium
2619,Dubai,8507.05,Medium
202,Dubai,8504.73,Medium
3356,Dubai,8503.84,Medium
4198,Dubai,8501.55,Medium
818,Dubai,8500.53,Medium
2889,Dubai,8499.30,Medium
119,Abu Dhabi,8498.96,Medium
3613,Abu Dhabi,8497.69,Medium
2405,Sharjah,8496.56,Medium
4463,Abu Dhabi,8495.18,Medium
785,Dubai,8494.55,Medium
3769,Sharjah,8494.20,Medium
2187,Dubai,8493.21,Medium
4484,Dubai,8492.08,Medium
4588,Abu Dhabi,8491.33,Medium
857,Sharjah,8486.67,Medium
2178,Sharjah,8485.88,Medium
2013,Dubai,8485.44,Medium
4738,Dubai,8483.46,Medium
920,Sharjah,8479.76,Medium
1231,Dubai,8478.58,Medium
1856,Dubai,8473.92,Medium
158,Dubai,8472.66,Medium
631,Abu Dhabi,8471.59,Medium
3454,Sharjah,8469.14,Medium
102,Sharjah,8465.83,Medium
4474,Sharjah,8464.51,Medium
2703,Dubai,8463.64,Medium
919,Sharjah,8463.51,Medium
4710,Dubai,8463.41,Medium
3838,Dubai,8461.74,Medium
788,Abu Dhabi,8459.25,Medium
2623,Dubai,8457.88,Medium
3063,Dubai,8455.55,Medium
477,Sharjah,8455.23,Medium
871,Dubai,8450.89,Medium
3700,Dubai,8448.01,Medium
1145,Abu Dhabi,8447.13,Medium
4298,Abu Dhabi,8444.27,Medium
1051,Dubai,8435.44,Medium
3143,Abu Dhabi,8431.40,Medium
2829,Abu Dhabi,8430.11,Medium
3606,Dubai,8429.50,Medium
3861,Abu Dhabi,8429.15,Medium
2879,Dubai,8427.67,Medium
4063,Dubai,8426.51,Medium
2312,Sharjah,8426.28,Medium
3899,Dubai,8420.37,Medium
2230,Dubai,8418.66,Medium
3000,Dubai,8417.96,Medium
2197,Dubai,8416.33,Medium
1543,Dubai,8415.20,Medium
1678,Dubai,8412.47,Medium
548,Dubai,8410.61,Medium
1069,Sharjah,8409.75,Medium
4894,Sharjah,8408.56,Medium
